Date,AAPL,AMZN,CAT,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,V,XOM
2022-10-06,143.03131103515625,120.30000305175781,168.76211547851562,141.2133331298828,100.72528839111328,146.84732055664062,100.43465423583984,49.92832565307617,138.21792602539062,240.3499298095703,13.114245414733887,35.91638946533203,116.4282455444336,181.03773498535156,91.3213119506836
2022-10-07,137.77940368652344,114.55999755859375,167.5728759765625,139.99734497070312,98.00405883789062,145.29637145996094,98.42857360839844,49.45653533935547,132.6323699951172,228.12745666503906,12.061511039733887,35.27457809448242,114.39387512207031,179.3209228515625,90.39969635009766
2022-10-10,138.1039581298828,113.66999816894531,168.6300048828125,137.4691162109375,97.18968200683594,145.48683166503906,97.50909423828125,49.347660064697266,132.9702606201172,223.26766967773438,11.655996322631836,34.79947280883789,113.92440795898438,177.7113494873047,88.44013214111328
2022-10-11,136.68772888183594,112.20999908447266,169.6492919921875,137.495361328125,96.51432800292969,147.5910186767578,94.69498443603516,49.42931365966797,127.75244140625,219.52784729003906,11.572098731994629,34.941165924072266,114.3570556640625,174.74594116210938,87.6884994506836
2022-10-12,136.0582733154297,112.9000015258789,169.41331481933594,137.90652465820312,96.89173126220703,147.55471801757812,96.2274169921875,50.028133392333984,126.71881866455078,219.8590087890625,11.486199378967285,35.03285598754883,114.54114532470703,173.8680419921875,88.07327270507812
2022-10-13,140.63157653808594,112.52999877929688,172.8488006591797,144.5901336669922,98.3814468383789,149.785888671875,101.57701110839844,50.690452575683594,129.49172973632812,228.12745666503906,11.945648193359375,35.82469940185547,116.27174377441406,180.13052368164062,91.15131378173828
2022-10-14,136.0976104736328,106.9000015258789,168.17691040039062,140.09359741210938,95.89857482910156,149.1600799560547,103.267333984375,49.88296127319336,125.98335266113281,222.5956268310547,11.213529586791992,35.72468566894531,115.13949584960938,178.14056396484375,88.7532958984375
2022-10-17,140.0611572265625,113.79000091552734,170.64028930664062,141.1171112060547,99.28522491455078,151.09190368652344,107.60456085205078,50.52714157104492,133.21875,231.33155822753906,11.873734474182129,36.38316345214844,117.21989440917969,180.70606994628906,90.03282928466797
2022-10-18,141.37904357910156,116.36000061035156,173.2357940673828,142.35060119628906,100.07974243164062,150.5658721923828,110.37223052978516,51.20760726928711,131.98634338378906,232.27626037597656,11.95263957977295,36.749916076660156,118.16802978515625,182.57894897460938,90.19389343261719
2022-10-19,141.4872283935547,115.06999969482422,174.0474090576172,146.96966552734375,98.94754791259766,149.36866760253906,108.208251953125,50.77210998535156,132.4136962890625,230.30897521972656,12.036538124084473,35.93305969238281,119.26345825195312,181.83763122558594,92.8692855834961
2022-10-20,141.0249786376953,115.25,170.39488220214844,147.80947875976562,99.28522491455078,149.74957275390625,107.85533905029297,49.97369384765625,130.72412109375,229.9875946044922,12.179368019104004,35.766353607177734,117.7273178100586,182.6277313232422,92.99455261230469
2022-10-21,144.8409881591797,119.31999969482422,180.73220825195312,151.50999450683594,100.43726348876953,153.0146942138672,113.52069854736328,50.77210998535156,129.2134246826172,235.8018035888672,12.451040267944336,37.466739654541016,119.20134735107422,185.70046997070312,94.72148132324219
